sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
367,,Default,simple,,base,"Albero 09402","""<h1><span style='color: #ff0000'>ALBERO PERLA DELLE ALPI</span><br />
<br />
CM. 180<br />
RAMI:&nbsp;986</h1>""","Albero 09402",1.000000,1,"Taxable Goods","Catalog, Search",49.920000,,,,albero-09402,,,,/a/l/albero09401.png,,/a/l/albero09401.png,,/a/l/albero09401.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero09401.png,,,,,,,,,,,,,,
368,,Default,simple,,base,"Albero 09403","""<h1><span style='color: #ff0000'>ALBERO PERLA DELLE ALPI</span><br />
<br />
CM. 210<br />
RAMI: 1106</h1>""","Albero 09403",1.000000,1,"Taxable Goods","Catalog, Search",58.250000,,,,albero-09403,,,,/a/l/albero09401.png,,/a/l/albero09401.png,,/a/l/albero09401.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero09401.png,,,,,,,,,,,,,,
369,,Default,simple,,base,"Albero 00243","""<h1><span style='color: #ff0000'>ALBERO GIGANTE FORESTA BIANCO</span><br />
<br />
CM. 200<br />
RAMI: 833</h1>""","Albero 00243",1.000000,1,"Taxable Goods","Catalog, Search",74.920000,,,,albero-00243,,,,/a/l/albero00243.png,,/a/l/albero00243.png,,/a/l/albero00243.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero00243.png,,,,,,,,,,,,,,
370,,Default,simple,,base,"Albero 09550","""<h1><span style='color: #ff0000'>ALBERO DOLOMITI CON PIGNE<br />
</span><br />
CM. 150<br />
RAMI: 447</h1>""","Albero 09550",1.000000,1,"Taxable Goods","Catalog, Search",49.920000,,,,albero-09550,,,,/a/l/albero09550.png,,/a/l/albero09550.png,,/a/l/albero09550.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero09550.png,,,,,,,,,,,,,,
371,,Default,simple,,base,"Albero 60214","""<h1><span style='color: #ff0000'>ALBERO DOLOMITI CON PIGNE</span><br />
<br />
CM. 180<br />
RAMI: 986</h1>""","Albero 60214",1.000000,1,"Taxable Goods","Catalog, Search",66.580000,,,,albero-60214,,,,/a/l/albero60214.png,,/a/l/albero60214.png,,/a/l/albero60214.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero60214.png,,,,,,,,,,,,,,
372,,Default,simple,,base,"Albero 60215","""ALBERO DOLOMITI CON PIGNE<br />
<br />
CM. 200<br />
RAMI: 1576""","Albero 60215",1.000000,1,"Taxable Goods","Catalog, Search",83.250000,,,,albero-60215,,,,/a/l/albero60214.png,,/a/l/albero60214.png,,/a/l/albero60214.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero60214.png,,,,,,,,,,,,,,
373,,Default,simple,,base,"Albero 10069","""<h1><span style='color: #ff0000'>ALBERO PRINCIPE GERMOGLIATO BIANCO</span><br />
<br />
CM. 180<br />
RAMI:1042</h1>""","Albero 10069",1.000000,1,"Taxable Goods","Catalog, Search",99.920000,,,,albero-10069,,,,/a/l/albero_10069.png,,/a/l/albero_10069.png,,/a/l/albero_10069.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero_10069.png,,,,,,,,,,,,,,
374,,Default,simple,,base,"Albero 09406","""ALBERO MEZZO PERLA DELLE ALPI<br />
<br />
CM. 120<br />
RAMI: 170<br />
<br />""","Albero 09406",1.000000,1,"Taxable Goods","Catalog, Search",24.920000,,,,albero-09406,,,,/a/l/albero09406.png,,/a/l/albero09406.png,,/a/l/albero09406.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero09406.png,,,,,,,,,,,,,,
375,,Default,simple,,base,"Albero 09409","""<h1><span style='color: #ff0000'>ALBERO KOSMOS DA APPENDERE</span><br />
<br />
CM. 150<br />
RAMI: 546</h1>""","Albero 09409",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,albero-09409,,,,/a/l/albero09409.png,,/a/l/albero09409.png,,/a/l/albero09409.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero09409.png,,,,,,,,,,,,,,
377,,Default,simple,,base,"Albero 00240","""<h1><span style='color: #ff0000'>ALBERO DUCA ALPINO</span><br />
<br />
CM. 100<br />
RAMI: 120</h1>""","Albero 00240",1.000000,1,"Taxable Goods","Catalog, Search",8.250000,,,,albero-00240,,,,/a/l/albero00240.png,,/a/l/albero00240.png,,/a/l/albero00240.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero00240.png,,,,,,,,,,,,,,
378,,Default,simple,,base,"Albero 60216","""<h1><span style='color: #ff0000'>ALBERO DOLOMITI CON PIGNE</span><br />
<br />
CM. 230<br />
RAMI: 1580</h1>""","Albero 60216",1.000000,1,"Taxable Goods","Catalog, Search",108.250000,,,,albero-60216,,,,/a/l/albero60214.png,,/a/l/albero60214.png,,/a/l/albero60214.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/a/l/albero60214.png,,,,,,,,,,,,,,
379,,Default,simple,,base,"Luce 08729","""<h5><em><span style='font-family: Comic Sans MS'>20&nbsp;LED&nbsp;SUPERSTELLA MULTI CON GIOCHI LUCE<br />
</span></em><span style='font-family: Comic Sans MS'>Lamp. 3,2V - 0,02A - 0,07W<br />
con trasf. 24V-2W<br />
con giochi di luce<br />
lmb.: 6 pezzi per cartone</span></h5>""","Luce 08729",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,luce-08729,,,,/l/u/luce08729.png,,/l/u/luce08729.png,,/l/u/luce08729.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce08729.png,,,,,,,,,,,,,,
380,,Default,simple,,base,"Luce 08726","""<h5><em><span style='font-family: Comic Sans MS'>20 LED SUPERSTELLA BIANCA FISSA</span></em><span style='font-family: Comic Sans MS'><br />
Lamp. 3V - 0,02A<br />
con trasf. 24V - 2W<br />
Imb.: 6 pezzi per cartone</span></h5>""","Luce 08726",1.000000,1,"Taxable Goods","Catalog, Search",33.250000,,,,luce-08726,,,,/l/u/luce08726.png,,/l/u/luce08726.png,,/l/u/luce08726.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce08726.png,,,,,,,,,,,,,,
381,,Default,simple,,base,"Luce 09764","""<h5><em><span style='font-family: Comic Sans MS'>TENDA 70 LED BIANCHI</span></em><span style='font-family: Comic Sans MS'><br />
Tipo Luci:&nbsp;Led + 15 Ghiaccioli<br />
Nr. Lamp. per filo: 3/5/6....<br />
Larghezza 220 Cm.<br />
Altezza Max 60 Cm.<br />
Lung. cavo alim.: 220 Cm.<br />
Lamp. cortocircuitate: NO<br />
Lampade Sostituibili: NO<br />
Pot.lamp.: 3V - 0,02A - 0,06W<br />
Assorb.. Tot.: 5,76W<br />
Effetto luce: Fissa<br />
Articolo prolungabile: NO<br />
Cavo alim. Sostituibile: NO<br />
Colore cavo: Trasparente <br />
Alim.: Trasf. IP44 24V 6W</span></h5>""","Luce 09764",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,luce-09764,,,,/l/u/luce09764.png,,/l/u/luce09764.png,,/l/u/luce09764.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce09764.png,,,,,,,,,,,,,,
382,,Default,simple,,base,"Luce 09749","""<h5><em><span style='font-family: Comic Sans MS'>TENDA&nbsp;360 LED BIANCHI</span></em><span style='font-family: Comic Sans MS'><br />
Tipo Luci: Led <br />
Larghezza&nbsp;850 Cm.<br />
Altezza Max 60 Cm.<br />
Lung. cavo alim.: 200 Cm.<br />
Lamp. cortocircuitate: NO<br />
Lampade Sostituibili: NO<br />
Pot.lamp.: 3V - 0,02A - 0,06W<br />
Articolo prolungabile: NO<br />
Cavo alim. Sostituibile: NO<br />
Colore cavo luci:&nbsp;Bianco<br />
Colore cavo alim.: Nero<br />
Alim.: Trasf. IP44 230/24V - 36W</span></h5>""","Luce 09749",1.000000,1,"Taxable Goods","Catalog, Search",149.920000,,,,luce-09749,,,,/l/u/luce09749.png,,/l/u/luce09749.png,,/l/u/luce09749.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce09749.png,,,,,,,,,,,,,,
383,,Default,simple,,base,"Luce 10608","""<div id='icecatDescArea'>
<h5><span style='font-family: Comic Sans MS'><em>RETE 120 LED BIANCHI</em><br />
cm.300x42<br />
con giochi luce, per esterno<br />
IP 44<br />
imb.: 6 pezzi per cartone</span></h5>
</div>""","Luce 10608",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,luce-10608,,,,/l/u/luce10608.png,,/l/u/luce10608.png,,/l/u/luce10608.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce10608.png,,,,,,,,,,,,,,
384,,Default,simple,,base,"Luce 10609","""<div id='icecatDescArea'>
<div id='icecatDescArea'>
<h5><span style='font-family: Comic Sans MS'><em>RETE 120 LED MULTI</em>COLOR<br />
cm.300x42<br />
con giochi luce, per esterno<br />
IP 44<br />
imb.: 6 pezzi per cartone</span></h5>
</div>
</div>""","Luce 10609",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,luce-10609,,,,/l/u/luce10609.png,,/l/u/luce10609.png,,/l/u/luce10609.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce10609.png,,,,,,,,,,,,,,
385,,Default,simple,,base,"Luce 08857","""<div id='icecatDescArea'>
<h5><em><span style='font-family: Comic Sans MS'>TENDA A 36 CUORI ROSSI</span></em><span style='font-family: Comic Sans MS'><br />
imb.: 12 pezzi per cartone<br />
Larg.100&nbsp;CM - Alt. 130<br />
Lung. cavo alim.: 200 Cm.<br />
Lamp. cortocircuitate: NO<br />
Pot.lamp.: 3,5V - 0,07A - 0,245W<br />
Effetto luce:&nbsp;FISSA<br />
Articolo prolungabile: NO<br />
Cavo alim. Sostituibile: NO<br />
Colore cavo:&nbsp;TRASP.<br />
Alim.: Trasf. 24V - 10W</span></h5>
</div>""","Luce 08857",1.000000,1,"Taxable Goods","Catalog, Search",24.920000,,,,luce-08857,,,,/l/u/luce08857.png,,/l/u/luce08857.png,,/l/u/luce08857.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce08857.png,,,,,,,,,,,,,,
386,,Default,simple,,base,"Luce 09970","""<h5><span style='font-family: Comic Sans MS'><em>PALLA DA APPENDERE <br />
CON 172 LED BANCHI</em><br />
diamentro: 22 cm<br />
con 30 flash - ass. 240v - 15,36w<br />
Imb.:&nbsp;4 pezzi per cartone</span></h5>""","Luce 09970",1.000000,1,"Taxable Goods","Catalog, Search",58.250000,,,,luce-09970,,,,/l/u/luce09970.png,,/l/u/luce09970.png,,/l/u/luce09970.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce09970.png,,,,,,,,,,,,,,
387,,Default,simple,,base,"Luce 09730","""<div id='icecatDescArea'>
<h5><em><span style='font-family: Comic Sans MS'>TENDA LUCCIOLONA<br />
200 LED BIANCHI</span></em><span style='font-family: Comic Sans MS'><br />
Larghezza: 1&nbsp;Mt.<br />
Altezza: 2&nbsp;Mt.<br />
Lampade per filo:&nbsp;20(10&nbsp;Fili)<br />
Lung. cavo alim.: 1,5 Mt.<br />
Lamp. cortocircuitate: NO<br />
Lampade Sostituibili: NO<br />
Pot.lamp.: 3V - 0,016A - 0,048W<br />
Assorb. Tot.: 38,4W<br />
Effetto Luce:&nbsp;FISSA<br />
Articolo prolungabile: SI<br />
Max 15 set - 3750 Led<br />
Cavo alim. Sostituibile: SI<br />
Colore cavo: Bianco<br />
Alim.: 220V - Spina IP44</span></h5>
</div>""","Luce 09730",1.000000,1,"Taxable Goods","Catalog, Search",116.580000,,,,luce-09730,,,,/l/u/luce09730.png,,/l/u/luce09730.png,,/l/u/luce09730.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce09730.png,,,,,,,,,,,,,,
388,,Default,simple,,base,"Luce 10200","""<div id='icecatDescArea'>
<h5><span><em>TENDA DISPLAY <br />
2304 LED BIANCHI</em><br />
Larghezza: 450&nbsp;Cm<br />
Altezza: 250&nbsp;Cm<br />
Lung. cavo alim.: 4 Mt.<br />
Lampade per filo: 48 led(48 fili)<br />
Lamp. cortocircuitate: NO<br />
Lampade Sostituibili: NO<br />
Pot.lamp.: 3V - 0,016A - 0,048W<br />
Assorbimento Tot.: 117W<br />
Effetto: giochi&nbsp; luce e scritte<br />
Centralina non regolabile<br />
Articolo prolungabile: NO<br />
Cavo alim. Sostituibile: NO<br />
Colore cavo: TRASPARENTE<br />
Alim.: Trasf. IP44 15V</span></h5>
</div>""","Luce 10200",1.000000,1,"Taxable Goods","Catalog, Search",833.250000,,,,luce-10200,,,,/l/u/luce10200.png,,/l/u/luce10200.png,,/l/u/luce10200.png,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/l/u/luce10200.png,,,,,,,,,,,,,,
389,,Default,simple,,base,"Mascotte 339","""""","Mascotte 339",1.000000,1,"Taxable Goods","Catalog, Search",99.900000,,,,mascotte-339,,,,/m/a/mascotte339.jpg,,/m/a/mascotte339.jpg,,/m/a/mascotte339.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte339.jpg,,,,,,,,,,,,,,
390,,Default,simple,,base,"Mascotte 339","""""","Mascotte 339",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,mascotte-339-1,,,,/m/a/mascotte339.jpg,,/m/a/mascotte339.jpg,,/m/a/mascotte339.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte339.jpg,,,,,,,,,,,,,,
391,,Default,simple,,base,"Mascotte 336","""""","Mascotte 336",1.000000,1,"Taxable Goods","Catalog, Search",99.900000,,,,mascotte-336,,,,/m/a/mascotte336.jpg,,/m/a/mascotte336.jpg,,/m/a/mascotte336.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte336.jpg,,,,,,,,,,,,,,
392,,Default,simple,,base,"Mascotte 336","""""","Mascotte 336",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,mascotte-336-1,,,,/m/a/mascotte336.jpg,,/m/a/mascotte336.jpg,,/m/a/mascotte336.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte336.jpg,,,,,,,,,,,,,,
393,,Default,simple,,base,"Mascotte 338","""""","Mascotte 338",1.000000,1,"Taxable Goods","Catalog, Search",99.900000,,,,mascotte-338,,,,/m/a/mascotte338.jpg,,/m/a/mascotte338.jpg,,/m/a/mascotte338.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte338.jpg,,,,,,,,,,,,,,
394,,Default,simple,,base,"Mascotte 338","""""","Mascotte 338",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,mascotte-338-1,,,,/m/a/mascotte338.jpg,,/m/a/mascotte338.jpg,,/m/a/mascotte338.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte338.jpg,,,,,,,,,,,,,,
395,,Default,simple,,base,"Mascotte 337","""""","Mascotte 337",1.000000,1,"Taxable Goods","Catalog, Search",99.900000,,,,mascotte-337,,,,/m/a/mascotte337.jpg,,/m/a/mascotte337.jpg,,/m/a/mascotte337.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte337.jpg,,,,,,,,,,,,,,
396,,Default,simple,,base,"Mascotte 337","""""","Mascotte 337",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,mascotte-337-1,,,,/m/a/mascotte337.jpg,,/m/a/mascotte337.jpg,,/m/a/mascotte337.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte337.jpg,,,,,,,,,,,,,,
397,,Default,simple,,base,"Mascotte 335","""""","Mascotte 335",1.000000,1,"Taxable Goods","Catalog, Search",99.900000,,,,mascotte-335,,,,/3/3/335.jpg,,/3/3/335.jpg,,/3/3/335.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/3/3/335.jpg,,,,,,,,,,,,,,
398,,Default,simple,,base,"Mascotte 335","""""","Mascotte 335",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,mascotte-335-1,,,,/3/3/335.jpg,,/3/3/335.jpg,,/3/3/335.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/3/3/335.jpg,,,,,,,,,,,,,,
400,,Default,simple,,base,"Mascotte 334","""""","Mascotte 334",1.000000,1,"Taxable Goods","Catalog, Search",90.900000,,,,mascotte-334,,,,/m/a/mascotte334.jpg,,/m/a/mascotte334.jpg,,/m/a/mascotte334.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte334.jpg,,,,,,,,,,,,,,
401,,Default,simple,,base,"Mascotte 334","""""","Mascotte 334",1.000000,1,"Taxable Goods","Catalog, Search",33.250000,,,,mascotte-334-1,,,,/m/a/mascotte334.jpg,,/m/a/mascotte334.jpg,,/m/a/mascotte334.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte334.jpg,,,,,,,,,,,,,,
402,,Default,simple,,base,"Mascotte 333","""""","Mascotte 333",1.000000,1,"Taxable Goods","Catalog, Search",99.900000,,,,mascotte-333,,,,/m/a/mascotte333.jpg,,/m/a/mascotte333.jpg,,/m/a/mascotte333.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte333.jpg,,,,,,,,,,,,,,
403,,Default,simple,,base,"Mascotte 333","""""","Mascotte 333",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,mascotte-333-1,,,,/m/a/mascotte333.jpg,,/m/a/mascotte333.jpg,,/m/a/mascotte333.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte333.jpg,,,,,,,,,,,,,,
404,,Default,simple,,base,"Mascotte 332","""""","Mascotte 332",1.000000,1,"Taxable Goods","Catalog, Search",99.900000,,,,mascotte-332,,,,/m/a/mascotte332.jpg,,/m/a/mascotte332.jpg,,/m/a/mascotte332.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte332.jpg,,,,,,,,,,,,,,
405,,Default,simple,,base,"Mascotte 332","""""","Mascotte 332",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,mascotte-332-1,,,,/m/a/mascotte332.jpg,,/m/a/mascotte332.jpg,,/m/a/mascotte332.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte332.jpg,,,,,,,,,,,,,,
432,,Default,simple,,base,"Parrucca 6285J","""""","Parrucca 6285J",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-6285j,,,,/p/a/parrucca_6285j.jpg,,/p/a/parrucca_6285j.jpg,,/p/a/parrucca_6285j.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6285j.jpg,,,,,,,,,,,,,,
407,,Default,simple,,base,"Mascotte 346","""""","Mascotte 346",1.000000,1,"Taxable Goods","Catalog, Search",90.900000,,,,mascotte-346,,,,/m/a/mascotte346.jpg,,/m/a/mascotte346.jpg,,/m/a/mascotte346.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte346.jpg,,,,,,,,,,,,,,
